_id,id,date,state_name,state_code,eligible_tax_payer,filled_by_due_date,filled_after_due_date,total_return_filled,filling_percentage
1558,1557,2020-12-01,Uttar Pradesh,09,1231355.0,965854.0,183571.0,1149425.0,0.93
1559,1558,2020-12-01,Bihar,10,372999.0,261867.0,67593.0,329460.0,0.88
1560,1559,2020-12-01,Sikkim,11,7893.0,5046.0,1836.0,6882.0,0.87
1561,1560,2020-12-01,Arunachal Pradesh,12,13123.0,6296.0,3783.0,10079.0,0.77
1562,1561,2020-12-01,Nagaland,13,7088.0,3958.0,2040.0,5998.0,0.85
1563,1562,2020-12-01,Manipur,14,11593.0,5280.0,3281.0,8561.0,0.74
1564,1563,2020-12-01,Mizoram,15,6826.0,3847.0,1415.0,5262.0,0.77
1565,1564,2020-12-01,Tripura,16,25839.0,18150.0,4547.0,22697.0,0.88
1566,1565,2020-12-01,Meghalaya,17,26317.0,16667.0,5005.0,21672.0,0.82
1567,1566,2020-12-01,Assam,18,161396.0,98374.0,42278.0,140652.0,0.87
1568,1567,2020-12-01,West Bengal,19,625592.0,455081.0,106783.0,561864.0,0.9
1569,1568,2020-12-01,Jharkhand,20,155521.0,117329.0,29201.0,146530.0,0.94
1570,1569,2020-12-01,Odisha,21,248265.0,185905.0,46647.0,232552.0,0.94
1571,1570,2020-12-01,Chhattisgarh,22,115872.0,79391.0,30038.0,109429.0,0.94
1572,1571,2020-12-01,Madhya Pradesh,23,378853.0,300736.0,66639.0,367375.0,0.97
1573,1572,2020-12-01,Gujarat,24,933808.0,768518.0,132859.0,901377.0,0.97
1574,1573,2020-12-01,Daman And Diu,25,,,,1.0,
1575,1574,2020-12-01,Dadra And Nagar Haveli,26,14477.0,10132.0,3225.0,13357.0,0.92
1576,1575,2020-12-01,Maharashtra,27,1406326.0,1022123.0,299363.0,1321486.0,0.94
1577,1576,2020-12-01,Karnataka,29,769503.0,585393.0,134780.0,720173.0,0.94
1578,1577,2020-12-01,Goa,30,36918.0,22678.0,8648.0,31326.0,0.85
1579,1578,2020-12-01,Lakshadweep,31,275.0,-2557.0,2777.0,220.0,0.8
1580,1579,2020-12-01,Kerala,32,320883.0,228047.0,70027.0,298074.0,0.93
1581,1580,2020-12-01,Tamil Nadu,33,923873.0,699395.0,168055.0,867450.0,0.94
1582,1581,2020-12-01,Puducherry,34,20149.0,14430.0,4023.0,18453.0,0.92
1583,1582,2020-12-01,Andaman And Nicobar Islands,35,4014.0,2235.0,1406.0,3641.0,0.91
1584,1583,2020-12-01,Telangana,36,381213.0,241659.0,84096.0,325755.0,0.85
1585,1584,2020-12-01,Andhra Pradesh,37,297340.0,206406.0,61309.0,267715.0,0.9
1586,1585,2020-12-01,Ladakh,38,3842.0,2798.0,853.0,3651.0,0.95
1587,1586,2020-12-01,Other Territory,97,81.0,59.0,8.0,67.0,0.83
1588,1587,2021-01-01,Jammu And Kashmir,01,45570.0,27633.0,16792.0,44425.0,0.97
1589,1588,2021-01-01,Himachal Pradesh,02,40225.0,24101.0,12411.0,36512.0,0.91
1590,1589,2021-01-01,Punjab,03,144815.0,95397.0,34972.0,130369.0,0.9
1591,1590,2021-01-01,Chandigarh,04,12937.0,9080.0,3524.0,12604.0,0.97
1592,1591,2021-01-01,Uttarakhand,05,71169.0,39594.0,24091.0,63685.0,0.89
1593,1592,2021-01-01,Haryana,06,236480.0,136528.0,71281.0,207809.0,0.88
1594,1593,2021-01-01,Delhi,07,376545.0,205337.0,113373.0,318710.0,0.85
1595,1594,2021-01-01,Rajasthan,08,254311.0,153353.0,80289.0,233642.0,0.92
1596,1595,2021-01-01,Uttar Pradesh,09,676084.0,422532.0,184237.0,606769.0,0.9
1597,1596,2021-01-01,Bihar,10,223052.0,108992.0,71587.0,180579.0,0.81
1598,1597,2021-01-01,Sikkim,11,5264.0,2499.0,1736.0,4235.0,0.8
1599,1598,2021-01-01,Arunachal Pradesh,12,9471.0,3108.0,3469.0,6577.0,0.69
1600,1599,2021-01-01,Nagaland,13,5686.0,2712.0,1932.0,4644.0,0.82
1601,1600,2021-01-01,Manipur,14,9713.0,3393.0,3311.0,6704.0,0.69
1602,1601,2021-01-01,Mizoram,15,5390.0,2282.0,1644.0,3926.0,0.73
1603,1602,2021-01-01,Tripura,16,15838.0,8306.0,4544.0,12850.0,0.81
1604,1603,2021-01-01,Meghalaya,17,16878.0,7596.0,4781.0,12377.0,0.73
1605,1604,2021-01-01,Assam,18,108346.0,47301.0,41602.0,88903.0,0.82
1606,1605,2021-01-01,West Bengal,19,329721.0,167188.0,102280.0,269468.0,0.82
1607,1606,2021-01-01,Jharkhand,20,96011.0,57497.0,30532.0,88029.0,0.92
1608,1607,2021-01-01,Odisha,21,136662.0,73090.0,48027.0,121117.0,0.89
1609,1608,2021-01-01,Chhattisgarh,22,66168.0,34705.0,26385.0,61090.0,0.92
1610,1609,2021-01-01,Madhya Pradesh,23,171701.0,106059.0,56795.0,162854.0,0.95
1611,1610,2021-01-01,Gujarat,24,471009.0,331834.0,111918.0,443752.0,0.94
1612,1611,2021-01-01,Daman And Diu,25,,,,1.0,
1613,1612,2021-01-01,Dadra And Nagar Haveli,26,10236.0,6279.0,2932.0,9211.0,0.9
1614,1613,2021-01-01,Maharashtra,27,685252.0,383642.0,251354.0,634996.0,0.93
1615,1614,2021-01-01,Karnataka,29,526548.0,352267.0,135469.0,487736.0,0.93
1616,1615,2021-01-01,Goa,30,23509.0,10488.0,7868.0,18356.0,0.78
1617,1616,2021-01-01,Lakshadweep,31,225.0,90.0,83.0,173.0,0.77
1618,1617,2021-01-01,Kerala,32,237285.0,145562.0,72744.0,218306.0,0.92
1619,1618,2021-01-01,Tamil Nadu,33,726285.0,519637.0,160673.0,680310.0,0.94
1620,1619,2021-01-01,Puducherry,34,15727.0,10475.0,3947.0,14422.0,0.92
1621,1620,2021-01-01,Andaman And Nicobar Islands,35,3140.0,1490.0,1301.0,2791.0,0.89
1622,1621,2021-01-01,Telangana,36,286191.0,159471.0,80434.0,239905.0,0.84
1623,1622,2021-01-01,Andhra Pradesh,37,215259.0,135264.0,54921.0,190185.0,0.88
1624,1623,2021-01-01,Ladakh,38,1986.0,1066.0,760.0,1826.0,0.92
1625,1624,2021-01-01,Other Territory,97,74.0,51.0,10.0,61.0,0.82
1626,1625,2021-02-01,Jammu And Kashmir,01,44854.0,31323.0,14031.0,45354.0,1.01
1627,1626,2021-02-01,Himachal Pradesh,02,39963.0,27128.0,10578.0,37706.0,0.94
1628,1627,2021-02-01,Punjab,03,144139.0,103966.0,29031.0,132997.0,0.92
1629,1628,2021-02-01,Chandigarh,04,12710.0,9797.0,2938.0,12735.0,1.0
1630,1629,2021-02-01,Uttarakhand,05,69125.0,44408.0,20913.0,65321.0,0.94
1631,1630,2021-02-01,Haryana,06,230595.0,151499.0,60057.0,211556.0,0.92
1632,1631,2021-02-01,Delhi,07,362039.0,229612.0,92413.0,322025.0,0.89
1633,1632,2021-02-01,Rajasthan,08,253807.0,176513.0,65873.0,242386.0,0.96
1634,1633,2021-02-01,Uttar Pradesh,09,651597.0,466341.0,153953.0,620294.0,0.95
1635,1634,2021-02-01,Bihar,10,218640.0,129207.0,58197.0,187404.0,0.86
1636,1635,2021-02-01,Sikkim,11,5086.0,2841.0,1512.0,4353.0,0.86
1637,1636,2021-02-01,Arunachal Pradesh,12,9338.0,3491.0,3203.0,6694.0,0.72
1638,1637,2021-02-01,Nagaland,13,5621.0,3025.0,1702.0,4727.0,0.84
1639,1638,2021-02-01,Manipur,14,9310.0,3946.0,2877.0,6823.0,0.73
1640,1639,2021-02-01,Mizoram,15,5128.0,2658.0,1360.0,4018.0,0.78
1641,1640,2021-02-01,Tripura,16,15495.0,9316.0,3670.0,12986.0,0.84
1642,1641,2021-02-01,Meghalaya,17,16504.0,8254.0,4188.0,12442.0,0.75
1643,1642,2021-02-01,Assam,18,101792.0,54374.0,36428.0,90802.0,0.89
1644,1643,2021-02-01,West Bengal,19,323065.0,190410.0,82641.0,273051.0,0.85
1645,1644,2021-02-01,Jharkhand,20,92769.0,64322.0,25103.0,89425.0,0.96
1646,1645,2021-02-01,Odisha,21,130439.0,85083.0,38964.0,124047.0,0.95
1647,1646,2021-02-01,Chhattisgarh,22,65704.0,38979.0,24401.0,63380.0,0.96
1648,1647,2021-02-01,Madhya Pradesh,23,169194.0,116811.0,50484.0,167295.0,0.99
1649,1648,2021-02-01,Gujarat,24,469149.0,356663.0,97932.0,454595.0,0.97
1650,1649,2021-02-01,Daman And Diu,25,,,,1.0,
1651,1650,2021-02-01,Dadra And Nagar Haveli,26,10198.0,6670.0,2644.0,9314.0,0.91
1652,1651,2021-02-01,Maharashtra,27,667048.0,426019.0,222176.0,648195.0,0.97
1653,1652,2021-02-01,Karnataka,29,525083.0,378780.0,116934.0,495714.0,0.94
1654,1653,2021-02-01,Goa,30,22626.0,11473.0,7064.0,18537.0,0.82
1655,1654,2021-02-01,Lakshadweep,31,223.0,104.0,75.0,179.0,0.8
1656,1655,2021-02-01,Kerala,32,231667.0,154098.0,66707.0,220805.0,0.95
1657,1656,2021-02-01,Tamil Nadu,33,715063.0,545907.0,142125.0,688032.0,0.96
1658,1657,2021-02-01,Puducherry,34,15666.0,10874.0,3682.0,14556.0,0.93
1659,1658,2021-02-01,Andaman And Nicobar Islands,35,3099.0,1547.0,1280.0,2827.0,0.91
1660,1659,2021-02-01,Telangana,36,282649.0,170947.0,73037.0,243984.0,0.86
1661,1660,2021-02-01,Andhra Pradesh,37,211045.0,143101.0,49518.0,192619.0,0.91
1662,1661,2021-02-01,Ladakh,38,2072.0,1329.0,747.0,2076.0,1.0
1663,1662,2021-02-01,Other Territory,97,75.0,56.0,7.0,63.0,0.84
1664,1663,2021-03-01,Jammu And Kashmir,01,84140.0,60758.0,25052.0,85810.0,1.02
1665,1664,2021-03-01,Himachal Pradesh,02,90790.0,66128.0,23123.0,89251.0,0.98
1666,1665,2021-03-01,Punjab,03,318519.0,245059.0,63405.0,308464.0,0.97
1667,1666,2021-03-01,Chandigarh,04,26399.0,20288.0,6131.0,26419.0,1.0
1668,1667,2021-03-01,Uttarakhand,05,138667.0,93683.0,41087.0,134770.0,0.97
1669,1668,2021-03-01,Haryana,06,438177.0,308249.0,113613.0,421862.0,0.96
1670,1669,2021-03-01,Delhi,07,717401.0,464296.0,217545.0,681841.0,0.95
1671,1670,2021-03-01,Rajasthan,08,590776.0,392458.0,189843.0,582301.0,0.99
1672,1671,2021-03-01,Uttar Pradesh,09,1203078.0,819148.0,356247.0,1175395.0,0.98
1673,1672,2021-03-01,Bihar,10,376756.0,224983.0,120941.0,345924.0,0.92
1674,1673,2021-03-01,Sikkim,11,7885.0,4639.0,2584.0,7223.0,0.92
1675,1674,2021-03-01,Arunachal Pradesh,12,12705.0,5283.0,5049.0,10332.0,0.81
1676,1675,2021-03-01,Nagaland,13,6948.0,3478.0,2641.0,6119.0,0.88
1677,1676,2021-03-01,Manipur,14,10990.0,4656.0,4107.0,8763.0,0.8
1678,1677,2021-03-01,Mizoram,15,6600.0,3725.0,1730.0,5455.0,0.83
1679,1678,2021-03-01,Tripura,16,25465.0,16009.0,7116.0,23125.0,0.91
1680,1679,2021-03-01,Meghalaya,17,25358.0,15642.0,6132.0,21774.0,0.86
1681,1680,2021-03-01,Assam,18,155251.0,80725.0,64230.0,144955.0,0.93
1682,1681,2021-03-01,West Bengal,19,619161.0,420855.0,148178.0,569033.0,0.92
1683,1682,2021-03-01,Jharkhand,20,153057.0,98317.0,51452.0,149769.0,0.98
1684,1683,2021-03-01,Odisha,21,245647.0,165743.0,73485.0,239228.0,0.97
1685,1684,2021-03-01,Chhattisgarh,22,116311.0,47068.0,67243.0,114311.0,0.98
1686,1685,2021-03-01,Madhya Pradesh,23,378386.0,199843.0,176807.0,376650.0,1.0
1687,1686,2021-03-01,Gujarat,24,935950.0,699616.0,222853.0,922469.0,0.99
1688,1687,2021-03-01,Daman And Diu,25,,,,1.0,
1689,1688,2021-03-01,Dadra And Nagar Haveli,26,13967.0,8769.0,4730.0,13499.0,0.97
1690,1689,2021-03-01,Maharashtra,27,1363993.0,866125.0,476810.0,1342935.0,0.98
1691,1690,2021-03-01,Karnataka,29,765317.0,539873.0,198688.0,738561.0,0.97
1692,1691,2021-03-01,Goa,30,35459.0,20167.0,11505.0,31672.0,0.89
1693,1692,2021-03-01,Lakshadweep,31,272.0,125.0,101.0,226.0,0.83
1694,1693,2021-03-01,Kerala,32,314391.0,194949.0,110118.0,305067.0,0.97
1695,1694,2021-03-01,Tamil Nadu,33,910875.0,659309.0,228294.0,887603.0,0.97
1696,1695,2021-03-01,Puducherry,34,19723.0,13268.0,5368.0,18636.0,0.94
1697,1696,2021-03-01,Andaman And Nicobar Islands,35,3984.0,2029.0,1680.0,3709.0,0.93
1698,1697,2021-03-01,Telangana,36,372165.0,219798.0,114975.0,334773.0,0.9
1699,1698,2021-03-01,Andhra Pradesh,37,290704.0,183740.0,88569.0,272309.0,0.94
1700,1699,2021-03-01,Ladakh,38,4235.0,3069.0,1192.0,4261.0,1.01
1701,1700,2021-03-01,Other Territory,97,81.0,54.0,15.0,69.0,0.85
1702,1701,2021-04-01,Jammu And Kashmir,01,54507.0,9587.0,46237.0,55824.0,1.02
1703,1702,2021-04-01,Himachal Pradesh,02,44420.0,7833.0,35039.0,42872.0,0.97
1704,1703,2021-04-01,Punjab,03,160461.0,35591.0,115302.0,150893.0,0.94
1705,1704,2021-04-01,Chandigarh,04,15343.0,4007.0,11232.0,15239.0,0.99
1706,1705,2021-04-01,Uttarakhand,05,78917.0,12881.0,62091.0,74972.0,0.95
1707,1706,2021-04-01,Haryana,06,255914.0,41806.0,197572.0,239378.0,0.94
1708,1707,2021-04-01,Delhi,07,406536.0,59365.0,313573.0,372938.0,0.92
1709,1708,2021-04-01,Rajasthan,08,263923.0,38538.0,221245.0,259783.0,0.98
1710,1709,2021-04-01,Uttar Pradesh,09,768494.0,115025.0,625590.0,740615.0,0.96
1711,1710,2021-04-01,Bihar,10,245454.0,33894.0,181710.0,215604.0,0.88
1712,1711,2021-04-01,Sikkim,11,5479.0,1124.0,3691.0,4815.0,0.88
1713,1712,2021-04-01,Arunachal Pradesh,12,10109.0,1385.0,6342.0,7727.0,0.76
1714,1713,2021-04-01,Nagaland,13,5921.0,1313.0,3830.0,5143.0,0.87
1715,1714,2021-04-01,Manipur,14,9480.0,1147.0,6129.0,7276.0,0.77
1716,1715,2021-04-01,Mizoram,15,5899.0,1641.0,3070.0,4711.0,0.8
1717,1716,2021-04-01,Tripura,16,18100.0,3372.0,12782.0,16154.0,0.89
1718,1717,2021-04-01,Meghalaya,17,16562.0,3476.0,9629.0,13105.0,0.79
1719,1718,2021-04-01,Assam,18,112837.0,17404.0,84523.0,101927.0,0.9
1720,1719,2021-04-01,West Bengal,19,376743.0,79035.0,247925.0,326960.0,0.87
1721,1720,2021-04-01,Jharkhand,20,108412.0,19011.0,85699.0,104710.0,0.97
1722,1721,2021-04-01,Odisha,21,149317.0,26484.0,116621.0,143105.0,0.96
1723,1722,2021-04-01,Chhattisgarh,22,71837.0,11893.0,57209.0,69102.0,0.96
1724,1723,2021-04-01,Madhya Pradesh,23,185661.0,30209.0,153195.0,183404.0,0.99
1725,1724,2021-04-01,Gujarat,24,554520.0,126315.0,412343.0,538658.0,0.97
1726,1725,2021-04-01,Daman And Diu,25,,,,1.0,
1727,1726,2021-04-01,Dadra And Nagar Haveli,26,11035.0,3169.0,7350.0,10519.0,0.95
1728,1727,2021-04-01,Maharashtra,27,747626.0,175007.0,550724.0,725731.0,0.97
1729,1728,2021-04-01,Karnataka,29,592417.0,88083.0,478087.0,566170.0,0.96
1730,1729,2021-04-01,Goa,30,24272.0,3744.0,16622.0,20366.0,0.84
1731,1730,2021-04-01,Lakshadweep,31,196.0,52.0,125.0,177.0,0.9
1732,1731,2021-04-01,Kerala,32,255053.0,15285.0,228365.0,243650.0,0.96
1733,1732,2021-04-01,Tamil Nadu,33,803124.0,136119.0,640877.0,776996.0,0.97
1734,1733,2021-04-01,Puducherry,34,17297.0,2951.0,13179.0,16130.0,0.93
1735,1734,2021-04-01,Andaman And Nicobar Islands,35,3346.0,499.0,2545.0,3044.0,0.91
1736,1735,2021-04-01,Telangana,36,313567.0,64367.0,211591.0,275958.0,0.88
1737,1736,2021-04-01,Andhra Pradesh,37,237775.0,45740.0,173564.0,219304.0,0.92
1738,1737,2021-04-01,Ladakh,38,2070.0,396.0,1653.0,2049.0,0.99
1739,1738,2021-04-01,Other Territory,97,76.0,52.0,12.0,64.0,0.84
1740,1739,2021-05-01,Jammu And Kashmir,01,53973.0,13356.0,42895.0,56251.0,1.04
1741,1740,2021-05-01,Himachal Pradesh,02,44517.0,9674.0,33316.0,42990.0,0.97
1742,1741,2021-05-01,Punjab,03,161190.0,36496.0,115758.0,152254.0,0.94
1743,1742,2021-05-01,Chandigarh,04,15350.0,4403.0,10861.0,15264.0,0.99
1744,1743,2021-05-01,Uttarakhand,05,78856.0,17527.0,57226.0,74753.0,0.95
1745,1744,2021-05-01,Haryana,06,256165.0,58042.0,180961.0,239003.0,0.93
1746,1745,2021-05-01,Delhi,07,404491.0,84001.0,285890.0,369891.0,0.91
1747,1746,2021-05-01,Rajasthan,08,264168.0,59761.0,200857.0,260618.0,0.99
1748,1747,2021-05-01,Uttar Pradesh,09,766983.0,175262.0,564783.0,740045.0,0.96
1749,1748,2021-05-01,Bihar,10,247965.0,46090.0,170494.0,216584.0,0.87
1750,1749,2021-05-01,Sikkim,11,5462.0,1118.0,3646.0,4764.0,0.87
1751,1750,2021-05-01,Arunachal Pradesh,12,10163.0,1421.0,6337.0,7758.0,0.76
1752,1751,2021-05-01,Nagaland,13,5940.0,1049.0,4105.0,5154.0,0.87
1753,1752,2021-05-01,Manipur,14,9486.0,1373.0,5874.0,7247.0,0.76
1754,1753,2021-05-01,Mizoram,15,5806.0,1586.0,3116.0,4702.0,0.81
1755,1754,2021-05-01,Tripura,16,17996.0,2677.0,13547.0,16224.0,0.9
1756,1755,2021-05-01,Meghalaya,17,16580.0,3605.0,9432.0,13037.0,0.79
1757,1756,2021-05-01,Assam,18,111842.0,17552.0,84218.0,101770.0,0.91
1758,1757,2021-05-01,West Bengal,19,377506.0,71058.0,256523.0,327581.0,0.87
1759,1758,2021-05-01,Jharkhand,20,108534.0,22968.0,81711.0,104679.0,0.96
1760,1759,2021-05-01,Odisha,21,149659.0,27929.0,115943.0,143872.0,0.96
1761,1760,2021-05-01,Chhattisgarh,22,72505.0,16369.0,52789.0,69158.0,0.95
1762,1761,2021-05-01,Madhya Pradesh,23,186389.0,45637.0,138167.0,183804.0,0.99
1763,1762,2021-05-01,Gujarat,24,558618.0,153200.0,390363.0,543563.0,0.97
1764,1763,2021-05-01,Daman And Diu,25,,,,1.0,
1765,1764,2021-05-01,Dadra And Nagar Haveli,26,10929.0,3452.0,7054.0,10506.0,0.96
1766,1765,2021-05-01,Maharashtra,27,754952.0,186350.0,545210.0,731560.0,0.97
1767,1766,2021-05-01,Karnataka,29,593173.0,106801.0,459632.0,566433.0,0.95
1768,1767,2021-05-01,Goa,30,24257.0,4714.0,15667.0,20381.0,0.84
1769,1768,2021-05-01,Lakshadweep,31,195.0,46.0,126.0,172.0,0.88
1770,1769,2021-05-01,Kerala,32,254802.0,22338.0,221544.0,243882.0,0.96
1771,1770,2021-05-01,Tamil Nadu,33,805681.0,129228.0,648634.0,777862.0,0.97
1772,1771,2021-05-01,Puducherry,34,17324.0,3442.0,12712.0,16154.0,0.93
1773,1772,2021-05-01,Andaman And Nicobar Islands,35,3343.0,457.0,2570.0,3027.0,0.91
1774,1773,2021-05-01,Telangana,36,315037.0,68092.0,208529.0,276621.0,0.88
1775,1774,2021-05-01,Andhra Pradesh,37,238690.0,48794.0,171124.0,219918.0,0.92
1776,1775,2021-05-01,Ladakh,38,2134.0,530.0,1581.0,2111.0,0.99
1777,1776,2021-05-01,Other Territory,97,77.0,43.0,22.0,65.0,0.84
1778,1777,2021-06-01,Jammu And Kashmir,01,85686.0,56293.0,31868.0,88161.0,1.03
1779,1778,2021-06-01,Himachal Pradesh,02,92010.0,62949.0,26843.0,89792.0,0.98
1780,1779,2021-06-01,Punjab,03,320319.0,238436.0,71835.0,310271.0,0.97
1781,1780,2021-06-01,Chandigarh,04,26465.0,18827.0,7509.0,26336.0,1.0
1782,1781,2021-06-01,Uttarakhand,05,139510.0,87652.0,47086.0,134738.0,0.97
1783,1782,2021-06-01,Haryana,06,440788.0,289078.0,131490.0,420568.0,0.95
1784,1783,2021-06-01,Delhi,07,718779.0,479679.0,196701.0,676380.0,0.94
1785,1784,2021-06-01,Rajasthan,08,591219.0,412388.0,171467.0,583855.0,0.99
1786,1785,2021-06-01,Uttar Pradesh,09,1193073.0,764750.0,410401.0,1175151.0,0.98
1787,1786,2021-06-01,Bihar,10,387570.0,217398.0,139480.0,356878.0,0.92
1788,1787,2021-06-01,Sikkim,11,8047.0,4175.0,3049.0,7224.0,0.9
1789,1788,2021-06-01,Arunachal Pradesh,12,12994.0,4851.0,5609.0,10460.0,0.8
1790,1789,2021-06-01,Nagaland,13,7004.0,3042.0,3127.0,6169.0,0.88
1791,1790,2021-06-01,Manipur,14,11077.0,3317.0,5393.0,8710.0,0.79
1792,1791,2021-06-01,Mizoram,15,6586.0,3056.0,2379.0,5435.0,0.83
1793,1792,2021-06-01,Tripura,16,25145.0,13700.0,9448.0,23148.0,0.92
1794,1793,2021-06-01,Meghalaya,17,25396.0,13243.0,8408.0,21651.0,0.85
1795,1794,2021-06-01,Assam,18,156288.0,71253.0,74200.0,145453.0,0.93
1796,1795,2021-06-01,West Bengal,19,622937.0,385050.0,183913.0,568963.0,0.91
1797,1796,2021-06-01,Jharkhand,20,155259.0,91481.0,58633.0,150114.0,0.97
1798,1797,2021-06-01,Odisha,21,249952.0,142507.0,98878.0,241385.0,0.97
1799,1798,2021-06-01,Chhattisgarh,22,118891.0,63999.0,51270.0,115269.0,0.97
1800,1799,2021-06-01,Madhya Pradesh,23,382231.0,250560.0,127357.0,377917.0,0.99
1801,1800,2021-06-01,Gujarat,24,943614.0,708019.0,221915.0,929934.0,0.99
1802,1801,2021-06-01,Daman And Diu,25,,,,1.0,
1803,1802,2021-06-01,Dadra And Nagar Haveli,26,13837.0,8518.0,4915.0,13433.0,0.97
1804,1803,2021-06-01,Maharashtra,27,1378095.0,853111.0,493011.0,1346122.0,0.98
1805,1804,2021-06-01,Karnataka,29,768378.0,470743.0,267155.0,737898.0,0.96
1806,1805,2021-06-01,Goa,30,35597.0,18516.0,13050.0,31566.0,0.89
1807,1806,2021-06-01,Lakshadweep,31,238.0,121.0,93.0,214.0,0.9
1808,1807,2021-06-01,Kerala,32,315837.0,140525.0,162756.0,303281.0,0.96
1809,1808,2021-06-01,Tamil Nadu,33,924274.0,576762.0,313666.0,890428.0,0.96
1810,1809,2021-06-01,Puducherry,34,19854.0,10914.0,7624.0,18538.0,0.93
1811,1810,2021-06-01,Andaman And Nicobar Islands,35,4020.0,1696.0,1991.0,3687.0,0.92
1812,1811,2021-06-01,Telangana,36,378050.0,201487.0,136970.0,338457.0,0.9
1813,1812,2021-06-01,Andhra Pradesh,37,292586.0,172338.0,100329.0,272667.0,0.93
1814,1813,2021-06-01,Ladakh,38,4565.0,2966.0,1551.0,4517.0,0.99
1815,1814,2021-06-01,Other Territory,97,82.0,55.0,16.0,71.0,0.87
1816,1815,2021-07-01,Jammu And Kashmir,01,56418.0,42435.0,15925.0,58360.0,1.03
1817,1816,2021-07-01,Himachal Pradesh,02,44191.0,31396.0,10798.0,42194.0,0.95
1818,1817,2021-07-01,Punjab,03,159828.0,123198.0,27512.0,150710.0,0.94
1819,1818,2021-07-01,Chandigarh,04,15442.0,12336.0,2929.0,15265.0,0.99
1820,1819,2021-07-01,Uttarakhand,05,78838.0,52549.0,21987.0,74536.0,0.95
1821,1820,2021-07-01,Haryana,06,256617.0,181427.0,60292.0,241719.0,0.94
1822,1821,2021-07-01,Delhi,07,403668.0,282597.0,91062.0,373659.0,0.93
1823,1822,2021-07-01,Rajasthan,08,261213.0,187758.0,69453.0,257211.0,0.98
1824,1823,2021-07-01,Uttar Pradesh,09,775495.0,572029.0,183880.0,755909.0,0.97
1825,1824,2021-07-01,Bihar,10,254467.0,160711.0,68811.0,229522.0,0.9
1826,1825,2021-07-01,Sikkim,11,5619.0,3218.0,1571.0,4789.0,0.85
1827,1826,2021-07-01,Arunachal Pradesh,12,10237.0,4286.0,3520.0,7806.0,0.76
1828,1827,2021-07-01,Nagaland,13,5966.0,3273.0,1843.0,5116.0,0.86
1829,1828,2021-07-01,Manipur,14,9575.0,4031.0,3269.0,7300.0,0.76
1830,1829,2021-07-01,Mizoram,15,5878.0,3216.0,1468.0,4684.0,0.8
1831,1830,2021-07-01,Tripura,16,18343.0,12473.0,3963.0,16436.0,0.9
1832,1831,2021-07-01,Meghalaya,17,16475.0,8583.0,4343.0,12926.0,0.78
1833,1832,2021-07-01,Assam,18,113087.0,65128.0,39085.0,104213.0,0.92
1834,1833,2021-07-01,West Bengal,19,379798.0,246539.0,82681.0,329220.0,0.87
1835,1834,2021-07-01,Jharkhand,20,111838.0,77822.0,29028.0,106850.0,0.96
1836,1835,2021-07-01,Odisha,21,151431.0,99495.0,43634.0,143129.0,0.95
1837,1836,2021-07-01,Chhattisgarh,22,72813.0,42853.0,26477.0,69330.0,0.95
1838,1837,2021-07-01,Madhya Pradesh,23,184231.0,126062.0,53984.0,180046.0,0.98
1839,1838,2021-07-01,Gujarat,24,563773.0,448580.0,103744.0,552324.0,0.98
1840,1839,2021-07-01,Daman And Diu,25,,,,1.0,
1841,1840,2021-07-01,Dadra And Nagar Haveli,26,11094.0,7766.0,2866.0,10632.0,0.96
1842,1841,2021-07-01,Maharashtra,27,758000.0,501172.0,230911.0,732083.0,0.97
1843,1842,2021-07-01,Karnataka,29,601605.0,429186.0,144442.0,573628.0,0.95
1844,1843,2021-07-01,Goa,30,24050.0,13291.0,7062.0,20353.0,0.85
1845,1844,2021-07-01,Lakshadweep,31,197.0,113.0,58.0,171.0,0.87
1846,1845,2021-07-01,Kerala,32,257348.0,168699.0,76706.0,245405.0,0.95
1847,1846,2021-07-01,Tamil Nadu,33,822173.0,619559.0,171149.0,790708.0,0.96
1848,1847,2021-07-01,Puducherry,34,17743.0,12264.0,4204.0,16468.0,0.93
1849,1848,2021-07-01,Andaman And Nicobar Islands,35,3295.0,1697.0,1299.0,2996.0,0.91
1850,1849,2021-07-01,Telangana,36,322476.0,197550.0,85291.0,282841.0,0.88
1851,1850,2021-07-01,Andhra Pradesh,37,242899.0,164575.0,58601.0,223176.0,0.92
1852,1851,2021-07-01,Ladakh,38,2092.0,1143.0,862.0,2005.0,0.96
1853,1852,2021-07-01,Other Territory,97,77.0,60.0,5.0,65.0,0.84
1854,1853,2021-08-01,Jammu And Kashmir,01,59030.0,44923.0,15945.0,60868.0,1.03
1855,1854,2021-08-01,Himachal Pradesh,02,44492.0,32162.0,11067.0,43229.0,0.97
1856,1855,2021-08-01,Punjab,03,162180.0,123165.0,30495.0,153660.0,0.95
1857,1856,2021-08-01,Chandigarh,04,15635.0,12275.0,3190.0,15465.0,0.99
1858,1857,2021-08-01,Uttarakhand,05,80553.0,54241.0,22284.0,76525.0,0.95
1859,1858,2021-08-01,Haryana,06,263426.0,184322.0,62581.0,246903.0,0.94
1860,1859,2021-08-01,Delhi,07,406853.0,293612.0,87454.0,381066.0,0.94
1861,1860,2021-08-01,Rajasthan,08,269820.0,194565.0,72286.0,266851.0,0.99
1862,1861,2021-08-01,Uttar Pradesh,09,789854.0,594361.0,178479.0,772840.0,0.98
